Provider ID,Agency Name,Street Address,City,State,Zip Code,Total Episodes (non-LUPA),Distinct Beneficiaries (non-LUPA),Average Number of Total Visits Per Episode (non-LUPA),Average Number of Skilled Nursing Visits Per Episode (non-LUPA),Average Number of PT Visits Per Episode (non-LUPA),Average Number of OT Visits Per Episode (non-LUPA),Average Number of  ST Visits Per Episode (non-LUPA),Average Number of Home Health Aide Visits Per Episode (non-LUPA),Average Number of Medical-Social Visits Per Episode (non-LUPA),Total HHA Charge Amount (non-LUPA),Total HHA Medicare Payment Amount (non-LUPA),Total HHA Medicare Standard Payment Amount (non-LUPA),Outlier Payments as a Percent of Medicare Payment Amount (non-LUPA),Total LUPA Episodes,Total HHA Medicare Payment Amount for LUPAs,Average Age,Male Beneficiaries,Female Beneficiaries,Nondual Beneficiaries,Dual Beneficiaries,White Beneficiaries,Black Beneficiaries,Asian Pacific Islander Beneficiaries,Hispanic Beneficiaries,American Indian or Alaska Native Beneficiaries,Other/ Unknown Beneficiaries,Average HCC Score,Percent of Beneficiaries with Atrial Fibrillation,Percent of Beneficiaries with Alzheimer's,Percent of Beneficiaries with Asthma,Percent of Beneficiaries with Cancer,Percent of Beneficiaries with CHF,Percent of Beneficiaries with Chronic Kidney Disease,Percent of Beneficiaries with COPD,Percent of Beneficiaries with Depression,Percent of Beneficiaries with Diabetes,Percent of Beneficiaries with Hyperlipidemia,Percent of Beneficiaries with Hypertension,Percent of Beneficiaries with IHD,Percent of Beneficiaries with Osteoporosis,Percent of Beneficiaries with RA/OA,Percent of Beneficiaries with Schizophrenia,Percent of Beneficiaries with Stroke
17138,L V STABLER MEMORIAL HOME HEALTH,"104 CAMELLIA AVENUE, SUITE B",GREENVILLE,AL,36037,502,235,16.3,8.2,4.0,2.0,0.1,2.0,0.0,1310773,1135716,1466395,0.0,36,10427,77,88,147,158,77,174,60,0,,0,,1.98,20,34,26,11,46,44,31,37,49,60,,49,13,60,7,13
17139,ASSOCIATES HOME HEALTH SERVICES,102 WEST CONECUH AVE,UNION SPRINGS,AL,36089,119,54,26.2,9.0,2.9,3.4,0.0,10.8,0.0,389306,269598,344516,0.3,,,80,14,40,32,22,18,36,0,0,0,0,3.32,20,44,22,6,67,56,44,9,67,59,,63,2,,13,9
17140,THE HOSPITAL HOME HEALTH,54 ROY BEALL DRIVE,LUVERNE,AL,36049,130,89,18.4,8.2,4.3,0.0,0.0,5.9,0.0,222531,272463,351367,0.0,,,80,30,59,63,26,76,13,0,0,0,0,1.64,18,36,15,15,46,36,43,30,37,38,,58,12,66,12,9
17142,"ATMORE COMMUNITY HOME CARE, LLC","121 LINDBERG AVENUE, SUITE C",ATMORE,AL,36502,685,277,16.1,11.1,2.0,0.0,0.0,3.2,0.3,1521662,1248669,1568931,2.3,45,14551,76,112,165,188,89,163,91,0,,22,,2.22,16,36,26,11,47,42,41,23,50,50,,60,6,56,6,11
17143,D W MCMILLAN HOME HEALTH,114 W JACKSON STREET,BREWTON,AL,36426,813,374,15.7,8.9,5.4,0.5,0.3,0.6,0.1,2629532,1886640,2448637,0.0,80,23118,76,135,239,253,121,277,95,0,,0,,1.95,17,33,24,14,45,38,34,28,48,48,,55,9,61,9,10
17145,ST VINCENTS HOME HEALTH OF ST CLAIR COUNTY,"2401 STEMLEY BRIDGE ROAD, SUITE 7",PELL CITY,AL,35128,1078,649,18.8,10.0,5.2,1.4,0.2,1.9,0.2,2977366,2826067,3369435,0.0,85,28477,76,243,406,540,109,610,34,0,,0,,2.15,24,33,33,14,48,50,43,44,43,67,,59,14,58,8,14
17146,NORTHWEST HOME HEALTH,"711 HOSPITAL DRIVE, NE",RUSSELLVILLE,AL,35653,225,142,17.4,7.2,4.9,0.0,0.0,5.3,0.0,761880,489185,633153,0.0,,,76,46,96,77,65,129,12,0,0,,,1.65,15,24,27,8,34,41,42,44,48,67,,49,8,70,10,13
17147,SOUTHERN HOME HEALTH SERVICES,"30 SAMFORD AVENUE, UNIT 36-D",OPELIKA,AL,36801,295,142,19.9,10.3,2.7,1.1,0.3,5.5,0.0,814562,639808,766944,2.2,19,6041,75,49,93,88,54,94,47,0,0,,,2.48,15,24,22,12,43,46,37,23,43,61,,64,18,49,6,14
17148,INFIRMARY HOMECARE,"7530 PARKER ROAD, SUITE 200",FAIRHOPE,AL,36532,947,524,17.0,7.4,6.5,2.2,0.6,0.4,0.1,3459281,2411438,3155397,0.1,108,33036,78,215,309,460,64,484,28,,,,,2.06,25,30,22,11,35,44,31,28,36,60,,61,13,60,6,12
17149,ST VINCENT'S HOME HEALTH OF JEFFERSON COUNTY,"1400 URBAN CENTER DRIVE, SUITE 240",HOOVER,AL,35242,2328,1515,18.1,9.7,4.8,1.8,0.4,1.2,0.2,6274624,6184844,7282371,0.2,221,77379,77,553,962,1318,197,1128,365,,,0,,2.15,23,33,22,15,43,54,31,37,41,66,,55,16,59,7,13
17151,GENTIVA HEALTH SERVICES,1328 GREENBRIER-DEAR ROAD,ANNISTON,AL,36207,846,480,19.7,8.7,7.4,1.2,0.2,2.1,0.1,2974389,2261460,2889102,0.1,80,22203,76,157,323,362,118,392,81,,,,,2.17,20,38,25,12,50,47,39,33,48,67,,64,12,67,9,14
17152,GENTIVA HEALTH SERVICES,1025 FORT WILLIAMS,SYLACAUGA,AL,35150,432,237,23.0,6.8,9.7,2.4,0.3,3.8,0.0,1716473,1350918,1688819,0.9,28,7990,74,100,137,180,57,189,44,,,0,,2.48,20,30,21,11,39,51,30,32,45,59,,54,10,52,7,17
17153,COMFORT CARE HOME HEALTH,1249 5TH STREET SOUTHWEST,ALABASTER,AL,35007,2441,1491,15.5,8.6,4.1,1.6,0.6,0.5,0.1,9797934,6364406,7528671,0.0,284,99668,76,604,887,1193,298,1081,395,,,0,,2.27,18,40,20,13,40,52,30,40,45,64,,52,15,60,11,14
17154,AMEDISYS HOME HEALTH,"4735 NORREL DRIVE, SUITE 125",TRUSSVILLE,AL,35173,484,362,17.6,7.0,6.0,2.4,0.4,1.4,0.3,1468606,1348566,1603887,0.1,48,15438,75,126,236,302,60,290,68,,,0,,1.91,19,30,18,10,34,43,23,40,44,67,,45,16,60,10,9
17155,ALACARE HOME HEALTH & HOSPICE (MOBILE),6333 COTTAGE HILL ROAD,MOBILE,AL,36609,405,242,16.6,9.7,3.5,1.9,0.3,1.1,0.2,1052116,954413,1202282,0.0,37,11280,75,96,146,189,53,155,80,,,0,,2.72,24,38,20,12,50,52,34,33,48,61,,55,12,53,8,15
17156,BAPTIST CITIZENS HOME HEALTH CARE,604 STONE AVENUE,TALLADEGA,AL,35160,201,144,20.1,8.9,8.3,0.0,0.0,2.7,0.2,683109,520690,682377,0.0,,,74,48,96,90,54,95,48,0,,0,,2.12,18,24,27,11,40,42,43,27,46,59,,53,6,51,8,12
17157,AMEDISYS HOME HEALTH OF OPELIKA,"3320 SKYWAY DRIVE, SUITE 804",OPELIKA,AL,36801,594,431,17.2,7.4,3.7,2.6,1.0,1.8,0.9,1749152,1536093,1858215,0.0,41,12445,77,151,280,312,119,286,139,,,0,,2.06,20,39,17,14,38,38,29,30,46,62,,52,13,58,11,14
17158,AMEDISYS HOME HEALTH OF FORT PAYNE,501 GREENHILL BLVD SUITE 150,FORT PAYNE,AL,35967,1016,562,16.7,7.9,5.0,1.7,0.7,1.2,0.1,2886657,2478460,3204295,0.0,69,19892,74,213,349,376,186,546,12,0,,0,,1.98,15,33,27,13,41,44,43,44,47,61,,55,13,63,15,13
17159,AMEDISYS HOME HEALTH,2560 COUNTY ROAD 112,DOTHAN,AL,36303,532,370,17.7,7.8,5.7,1.4,1.1,1.6,0.1,1564631,1319295,1717558,0.0,66,19336,73,164,206,242,128,269,96,0,,,0,2.21,20,33,24,13,43,52,32,43,48,68,,57,17,67,14,12
17160,CARESOUTH HOMECARE PROFESSIONALS,"2002 35TH STREET, SUITE D",VALLEY,AL,36854,481,278,20.1,7.3,7.1,4.5,0.2,1.2,0.0,1697567,1600834,1946724,0.0,34,11044,74,114,164,186,92,199,75,,,0,0,2.10,17,29,22,8,36,41,30,39,54,62,,54,14,66,11,14
17161,GENTIVA HEALTH SERVICES,"185 CHATEAU DRIVE, SW, SUITE 102",HUNTSVILLE,AL,35801,1432,839,20.1,8.1,7.2,2.5,0.5,1.7,0.1,5657284,4605245,5268739,0.3,104,33183,79,287,552,685,154,694,130,,,0,,2.36,22,40,15,17,39,49,27,35,42,59,,43,18,63,6,14
17163,AMEDISYS HOME HEALTH OF MONROEVILLE,15 MAYFIELD STREET,MONROEVILLE,AL,36460,453,243,14.2,7.6,2.9,0.5,1.1,2.0,0.1,1037503,944540,1218846,0.0,49,13871,72,106,137,141,102,114,128,,0,0,,1.91,16,26,20,14,42,39,39,18,50,47,,51,7,68,5,16
17164,GENTIVA HEALTH SERVICES,2740 HEADLAND AVE,DOTHAN,AL,36303,1571,958,19.7,7.4,8.5,1.8,0.3,1.7,0.0,5568576,4433415,5796253,0.1,120,32553,77,367,591,674,284,744,205,,,0,,2.10,23,30,23,14,39,48,31,35,47,68,,57,22,67,9,15
17165,AMEDISYS HOME HEALTH OF FLORENCE,"412 S COURT STREET, SUITE 403",FLORENCE,AL,35630,1094,535,19.3,7.2,6.6,2.1,0.6,2.5,0.4,3551819,2901376,3621364,0.2,123,37684,77,184,351,384,151,473,58,0,,0,,2.05,24,42,32,10,41,44,36,42,42,66,,54,15,64,10,10
17166,GENTIVA HEALTH SERVICES,118 6TH STREET SOUTH,CLANTON,AL,35045,452,275,20.8,5.7,8.7,2.4,0.1,3.8,0.0,1598677,1426246,1719897,0.0,49,15843,76,100,175,236,39,244,28,,0,0,,2.13,23,28,24,17,48,51,33,32,43,62,,60,18,64,6,16
17167,GENTIVA HEALTH SERVICES,3319 DR JOHN HAYNES DRIVE SUITE 4,PELL CITY,AL,35125,231,167,20.5,6.4,8.9,3.3,0.2,1.7,0.0,866260,773067,922578,0.0,17,5219,75,52,115,138,29,152,14,0,0,,,2.67,24,34,21,14,49,51,35,38,41,66,,52,16,62,7,13
17168,GENTIVA HEALTH SERVICES,824 WESTERN AMERICA DRIVE,MOBILE,AL,36609,1333,804,17.6,7.8,6.0,2.2,0.5,0.9,0.2,4355151,3657684,4603084,0.0,103,30183,78,273,531,660,144,597,192,,,,,2.12,23,38,19,14,42,47,27,25,45,62,,57,14,57,5,14
17169,CV HOME HEALTH SERVICES,17035 HWY 11 NORTH,VANCE,AL,35490,73,25,17.8,9.3,1.6,0.2,0.2,6.6,0.0,145562,148034,174085,0.0,12,3985,65,,,13,12,,18,0,,0,0,3.35,8,52,32,20,40,68,48,44,64,60,,52,8,48,32,0
17170,GENTIVA HEALTH SERVICES,1458 JONES DAIRY ROAD SUITE 100,JASPER,AL,35501,665,438,17.6,6.1,6.8,2.7,0.3,1.7,0.1,2146730,2052722,2441482,0.0,46,15985,77,134,304,335,103,415,21,,0,0,,2.06,19,37,23,11,46,52,35,37,44,67,,53,23,58,10,11
17171,GENTIVA HEALTH SERVICES,1217 CULLMAN SHOPPING CENTER NW,CULLMAN,AL,35055,583,333,19.3,7.8,7.6,1.8,0.7,1.1,0.2,2073195,1625850,2078757,0.0,72,19934,79,110,223,258,75,330,,0,,0,0,2.10,24,36,18,10,56,47,32,39,43,63,,61,19,59,8,14
17172,"WOODLAND HOME HEALTH SERVICES CRMC, LLC",1910 CHEROKEE AVENUE SW,CULLMAN,AL,35055,417,267,17.6,7.1,5.4,3.6,0.6,0.9,0.0,1904032,1154463,1488287,0.0,54,16067,75,93,174,208,59,261,,0,0,0,,2.04,17,37,25,13,52,46,40,47,49,65,,54,15,63,9,9
17174,ULTRA CARE OF ETOWAH COUNTY,"100 MEDICAL CENTER DRIVE, SUITE 306",GADSDEN,AL,35903,332,162,13.9,8.2,2.7,1.9,0.1,1.0,0.1,744851,723014,907710,0.2,17,4942,75,55,107,111,51,137,23,0,,0,,2.10,17,35,26,12,35,49,41,48,50,58,,57,10,75,11,17
17175,BROOKWOOD HOME HEALTH LLC,525 BROOKWOOD BLVD,HOMEWOOD,AL,35209,238,207,13.7,5.6,6.7,0.5,0.5,0.3,0.1,645957,620098,731995,0.0,48,16200,77,73,134,189,18,164,41,,0,0,,1.99,33,29,20,19,39,40,28,35,42,71,,50,13,60,6,19
17176,ACE HOME HEALTH CARE,"7017 WALL TRIANA HIGHWAY, SUITE C",MADISON,AL,35757,405,278,19.4,7.0,8.2,2.5,0.6,1.0,0.1,1772642,1288945,1485604,0.0,47,16526,76,100,178,214,64,183,91,,,0,,2.15,20,25,22,13,40,55,32,32,47,66,,42,13,63,4,17
17177,"SHOALS HOME SERVICES, LLC",1114 BRADSHAW DRIVE,FLORENCE,AL,35630,302,198,17.3,7.7,5.0,2.1,0.1,2.1,0.3,806063,737759,921175,0.1,29,9490,79,79,119,144,54,172,23,0,,0,,2.04,24,36,26,16,44,47,35,32,44,71,,54,15,63,5,15
17300,AMEDISYS HOME HEALTH OF TUSCALOOSA,"1300  MCFARLAND BOULEVARD NORTHEAST, SUITE 320",TUSCALOOSA,AL,35406,3096,1599,19.4,7.5,7.0,1.7,0.8,2.3,0.2,10072062,9108270,10855492,0.1,409,129342,76,510,1089,1174,425,1322,272,0,,0,,2.04,19,38,25,15,41,46,35,41,46,67,,49,15,73,14,15
17305,AMEDISYS HOME HEALTH OF ANNISTON,"171 TOWN CENTER DR, SUITE MPS-4",ANNISTON,AL,36205,4262,2361,20.5,8.7,5.3,3.1,0.9,1.8,0.7,14865669,11545379,14739910,0.3,362,112260,76,815,1546,1665,696,1936,396,,,0,14,2.10,19,36,25,11,45,46,37,34,47,61,,59,10,66,12,13
17307,GENTIVA HEALTH SERVICES,"5009 RIVER CHASE DRIVE, BLDG 100, SUITE D",PHENIX CITY,AL,36867,564,359,18.4,7.0,6.4,2.1,0.8,2.0,0.1,1539851,1635657,1935708,0.0,57,19484,76,126,233,254,105,252,105,,0,0,,2.12,17,32,20,14,41,43,26,35,50,66,,54,14,61,8,15
17319,AMEDISYS HOME HEALTH OF MONTGOMERY,"300 INTERSTATE PARK DRIVE, SUITE 324",MONTGOMERY,AL,36109,1694,1062,17.2,5.9,5.2,2.3,1.3,2.2,0.3,5017752,4562489,5615576,0.0,227,71780,78,364,698,879,183,815,235,,,0,,2.26,22,45,17,15,41,44,30,37,42,56,,51,16,66,16,14
17320,AMEDISYS HOME HEALTH OF SELMA,108 EXECUTIVE PARK LANE,SELMA,AL,36701,2772,1482,15.6,7.7,4.2,1.2,0.7,1.5,0.4,7264983,6607834,8449487,0.0,225,65091,75,548,934,821,661,613,864,0,0,,,2.22,15,32,19,13,48,44,27,23,54,61,,52,7,68,10,13
17323,MONROE CO HOSP PROGRESSIVE HOM,DR WOODROW EDDINS MED DR-P.O. 886,MONROEVILLE,AL,36461,1012,341,21.6,10.3,2.3,1.5,0.1,7.5,0.0,2279971,1961818,2489403,1.5,21,5374,77,124,217,224,117,233,102,,0,,,1.88,18,33,18,16,43,40,28,18,47,52,,48,8,58,6,13
17324,ALACARE HOME HEALTH AND HOSPICE,824 HIGHWAY 231 SOUTH,TROY,AL,36081,4779,2720,17.1,8.5,4.3,0.9,0.4,2.9,0.1,11911008,10944153,13923356,0.1,493,150947,76,1049,1671,1935,785,1887,809,,,,,2.30,19,33,23,14,43,50,34,35,48,63,,56,16,60,8,15
17326,ALACARE HOME HEALTH & HOSPICE,2713 AVALON AVE,DECATUR,AL,35601,5161,2698,18.0,8.9,5.0,0.9,0.3,2.8,0.1,13506626,12355471,15503241,0.2,456,141210,76,1008,1690,2009,689,2381,289,,,,,2.26,20,30,27,15,44,48,38,40,48,65,,52,13,64,7,12
17327,AMEDISYS HOME HEALTH OF WALKER,100 HIGHWAY 78 WEST,JASPER,AL,35501,519,354,17.2,7.8,5.6,2.2,0.0,1.5,0.2,1500526,1374012,1663577,0.0,56,17476,75,129,225,255,99,336,13,0,,0,,2.10,20,33,30,14,46,56,42,41,48,64,,55,17,61,11,10
17328,AMEDISYS HOME HEALTH OF BREWTON,2554 DOUGLAS AVENUE,BREWTON,AL,36426,717,331,18.7,8.3,4.6,2.9,0.1,2.8,0.0,2179030,1783817,2306105,0.1,56,14431,75,124,207,216,115,247,78,0,,,0,2.03,16,33,20,17,41,41,33,24,49,46,,54,14,66,6,8
17801,AUTAUGA COUNTY HOME CARE,219 NORTH COURT STREET,PRATTVILLE,AL,36067,54,21,11.9,6.7,0.0,0.0,0.0,6.4,0.0,145262,98956,121467,0.0,,,66,,,,,,14,0,0,0,,2.28,5,19,10,0,38,33,19,19,43,62,,29,10,24,0,10
17803,BARBOUR COUNTY HOME CARE,39 BROWDER STREET,CLAYTON,AL,36016,118,56,10.8,7.7,0.0,0.0,0.0,3.7,0.0,305617,204423,261254,0.0,,,73,15,41,,,,46,0,0,0,,2.44,16,23,20,11,55,61,32,27,61,63,,50,5,50,11,13
17812,MARENGO COUNTY HOME CARE AGENCY,303 INDUSTRIAL DRIVE,LINDEN,AL,36748,70,29,9.4,5.3,0.0,0.0,0.0,6.2,0.0,149040,112066,142222,0.0,,,78,,,,,,21,0,0,0,,2.33,21,14,21,7,62,52,31,21,59,48,,41,3,,7,17
17816,COFFEE COUNTY HOME CARE,2841 NEAL METCALF ROAD,ENTERPRISE,AL,36330,112,57,14.1,8.5,0.6,0.0,0.0,5.4,0.0,353426,202599,259755,0.0,,,74,17,40,13,44,33,24,0,0,0,0,2.11,21,39,40,11,33,46,53,23,46,68,,53,16,61,16,14
17817,NORTHWEST ALABAMA REGIONAL HOME CARE AGENCY,1000 SOUTH JACKSON HIGHWAY,SHEFFIELD,AL,35660,145,72,10.8,5.5,2.9,0.0,0.0,3.7,0.0,352359,301645,380935,0.0,11,3642,71,17,55,17,55,58,14,0,0,0,0,2.33,21,19,33,6,56,46,43,54,53,74,,54,15,67,4,8
17818,CONECUH COUNTY HOME CARE,102 WILD AVENUE,EVERGREEN,AL,36401,119,54,11.5,6.0,3.1,0.0,0.0,3.1,0.0,306547,251673,324592,0.0,,,74,15,39,,,24,30,0,0,0,0,1.99,11,30,26,6,59,44,30,31,59,56,,54,4,69,7,20
17824,DALLAS COUNTY HOME CARE,100 SAMUEL O. MOSLEY DR,SELMA,AL,36701,37,34,8.3,5.7,0.0,0.0,0.0,2.9,0.0,70039,65743,83713,0.0,14,4040,74,,,,,,29,0,0,0,,2.64,21,38,41,3,68,53,26,29,62,65,,,3,62,12,15
17825,DEKALB COUNTY HOME CARE,2401 CALVIN DRIVE SOUTHWEST,FORT PAYNE,AL,35967,180,89,10.7,5.1,2.7,0.0,0.0,4.3,0.1,423927,335526,444354,0.0,,,73,26,63,42,47,85,,0,,0,0,1.97,17,25,37,1,43,46,36,57,47,48,,46,10,72,15,9
17828,ETOWAH COUNTY HOME CARE,709 EAST BROAD STREET,GADSDEN,AL,35903,99,65,10.5,5.5,4.0,0.0,0.0,1.9,0.1,242788,222016,276425,0.0,,,69,27,38,23,42,51,12,0,0,,,2.27,15,32,31,11,51,45,37,58,55,60,,48,12,62,18,8
17831,GENEVA COUNTY HOME CARE,300 COUNTY ROAD 41,HARTFORD,AL,36344,83,57,12.9,7.9,2.8,0.0,0.0,2.5,0.0,245327,175776,227921,0.0,,,75,18,39,13,44,44,13,0,0,0,0,1.79,18,46,18,12,51,47,30,33,49,60,,60,23,65,14,12
17835,HOUSTON COUNTY HOME CARE,1781 E COTTONWOOD ROAD,DOTHAN,AL,36302,158,79,12.9,7.6,1.2,0.0,0.0,4.7,0.0,460996,292349,376595,0.2,11,2146,72,21,58,14,65,30,47,,0,0,,2.23,16,23,25,14,46,49,24,27,61,66,,51,14,65,9,20
17836,JACKSON COUNTY HOME CARE,204 LIBERTY LANE,SCOTTSBORO,AL,35769,61,36,11.1,5.9,2.6,0.0,0.0,3.4,0.0,153409,121260,156164,0.0,18,4066,72,,,13,23,36,0,0,0,0,0,2.61,17,22,42,11,44,58,56,50,75,69,,58,25,69,8,8
17847,MARION COUNTY HOME CARE,"2448 MILITARY STREET, SOUTH",HAMILTON,AL,35570,318,123,10.5,5.2,2.3,0.0,0.0,4.4,0.0,746738,616455,797672,0.0,24,6009,78,36,87,66,57,117,,0,0,0,,1.78,17,36,33,9,41,31,49,46,41,,,46,19,59,7,9
17848,MARSHALL COUNTY HOME CARE,150 JUDY SMITH DRIVE,GUNTERSVILLE,AL,35976,281,78,11.3,5.2,0.5,0.0,0.0,7.6,0.0,677238,481877,623342,0.0,15,3014,76,21,57,35,43,76,,0,0,0,,2.28,26,38,31,13,53,46,42,50,51,50,,53,24,64,8,18
17850,MONROE COUNTY HOME CARE,416 AGRICULTURE DRIVE,MONROEVILLE,AL,36460,103,72,11.0,6.3,3.9,0.0,0.0,0.9,0.0,258298,231459,297823,0.0,,,74,25,47,26,46,32,40,0,0,0,0,1.70,7,18,15,8,31,29,22,17,56,51,,43,3,50,0,11
17856,RANDOLPH COUNTY HOME CARE,320 MAIN STREET,ROANOKE,AL,36274,166,128,8.2,3.9,3.9,0.3,0.0,0.5,0.1,317157,359187,471338,0.0,19,5466,77,51,77,70,58,94,33,0,0,,,2.00,20,26,29,9,45,48,48,27,49,59,,67,9,63,6,13
17861,TALLADEGA COUNTY HOME CARE AGENCY,311 NORTH ELM AVENUE,SYLACAUGA,AL,35150,101,51,8.8,5.0,1.6,0.0,0.0,3.1,0.1,208150,195385,251064,0.0,,,75,12,39,,,25,26,0,0,0,0,2.68,10,35,22,12,41,53,37,27,61,47,,65,0,55,10,16
17863,TUSCALOOSA COUNTY HOME CARE,2350 HARGROVE ROAD EAST,TUSCALOOSA,AL,35405,106,59,10.4,5.7,2.0,0.0,0.0,3.5,0.0,246385,223641,263295,0.0,20,5099,72,17,42,19,40,27,32,0,0,0,0,2.04,14,20,31,14,32,46,25,31,53,63,,39,10,68,14,12
17865,WASHINGTON COUNTY HOME CARE,14900 SAINT STEPHENS AVENUE,CHATOM,AL,36518,126,73,11.2,6.0,3.9,0.0,0.0,1.8,0.0,320107,279261,359147,0.0,,,75,29,44,30,43,44,28,0,0,,,2.10,21,41,14,14,44,42,29,26,51,52,,52,4,47,8,12
17867,WINSTON COUNTY HOME CARE,110 LEGION ROAD,DOUBLE SPRINGS,AL,35553,179,86,10.7,5.4,2.8,0.0,0.0,3.7,0.0,435558,368991,469780,0.0,13,3016,78,25,61,38,48,85,0,0,,0,,1.89,17,28,33,7,48,35,55,52,40,69,,58,19,64,7,5
17872,LAMAR COUNTY HOME CARE,300 SPRINGFIELD ROAD,VERNON,AL,35592,132,77,12.0,6.6,3.6,0.0,0.0,2.0,0.0,355496,289525,369274,0.0,12,2742,73,22,55,33,44,56,18,0,0,,,2.26,9,30,36,12,51,49,40,35,47,61,,48,3,68,10,12
17873,MORGAN COUNTY HOME CARE AGENCY,"201 GORDON DRIVE SE, SUITE 107",DECATUR,AL,35601,70,32,10.8,5.4,2.0,0.0,0.0,4.9,0.0,170099,128428,169120,0.0,,,71,14,18,13,19,26,,0,0,0,,2.06,16,19,16,25,41,34,38,44,50,53,,38,6,47,13,22
17874,LIMESTONE COUNTY HOME CARE,20371 CLYDE MABRY DRIVE,ATHENS,AL,35611,601,262,11.6,6.7,2.6,0.0,0.0,3.3,0.1,1641490,1346349,1535481,0.0,78,18793,76,86,176,152,110,238,21,0,,,0,2.31,19,30,22,11,44,49,30,40,51,61,,48,18,60,4,8
17875,CULLMAN COUNTY HOME CARE,601 LOGAN AVENUE SW,CULLMAN,AL,35055,82,28,12.1,6.1,1.3,0.0,0.0,5.9,0.1,220958,144895,186709,0.0,,,72,,,11,17,28,0,0,0,0,0,2.00,11,18,39,14,61,32,50,54,64,71,,39,21,54,11,0
17876,LAWRENCE COUNTY HOME CARE,"13299 ALABAMA HIGHWAY 157, P O BOX 308",MOULTON,AL,35650,403,121,10.6,5.5,1.3,0.0,0.0,5.1,0.1,963452,700860,923183,0.0,26,5459,74,40,81,42,79,95,26,0,0,0,0,2.11,15,26,38,13,48,45,49,61,53,,,60,12,70,13,5
27001,PROVIDENCE IN HOME SERVICES,"4001 DALE STREET, SUITE 101",ANCHORAGE,AK,99508,562,473,16.0,6.0,5.3,2.7,0.4,1.1,0.5,2875543,2244027,1903842,1.1,112,54996,76,161,312,298,175,368,27,30,18,18,12,2.09,20,30,21,13,36,47,23,37,41,51,,39,18,53,6,11
27002,HOSPICE & HOME CARE OF JUNEAU,419 SIXTH STREET,JUNEAU,AK,99801,102,80,12.7,7.3,2.9,0.7,0.1,1.5,0.4,230226,321724,253236,0.7,31,17894,77,31,49,53,27,47,,,,26,,1.98,18,26,30,18,35,46,38,29,33,38,75,40,11,39,6,13
27006,FAIRBANKS MEMORIAL HOSPITAL HHA,"1302 21ST AVENUE, FLOOR 2",FAIRBANKS,AK,99701,256,190,13.4,7.4,4.1,0.3,0.0,1.4,0.2,701804,736561,690620,0.5,77,34804,77,77,113,130,60,162,,,,17,0,1.85,18,38,18,13,38,45,25,40,45,51,,44,12,53,4,12
27007,SITKA COMMUNITY HOSPITAL HHA,209 MOLLER AVENUE,SITKA,AK,99835,50,29,10.4,7.7,2.0,0.7,0.0,0.0,0.0,163319,141128,111787,0.0,,,81,13,16,,,16,0,0,,,0,2.66,17,38,21,3,48,62,34,38,48,38,,45,17,34,21,14
27008,MAT-SU REGIONAL HOME CARE,"950 E BOGARD, STE 132",WASILLA,AK,99654,494,280,19.5,9.6,5.7,0.0,0.3,3.5,0.4,2244148,1819898,1541522,1.3,41,18204,78,107,173,156,124,260,,,,13,0,2.49,23,45,23,15,44,61,39,42,46,48,,47,19,54,9,13
27010,SOUTH PENINSULA HOSPITAL HHA,4300 BARTLETT STREET,HOMER,AK,99603,113,54,15.3,7.9,1.8,0.2,0.1,5.3,0.0,377073,361268,286444,0.2,17,8706,81,22,32,35,19,52,0,0,0,,,2.23,33,46,22,19,56,39,33,46,39,22,70,43,13,35,19,4
27014,PEACEHEALTH KETCHIKAN MEDICAL CENTER HOME HEALTH,126 WASHINGTON STREET,KETCHIKAN,AK,99901,141,85,16.4,9.3,3.3,1.5,0.1,2.9,0.0,831573,475855,376067,0.3,23,10717,79,32,53,63,22,71,0,0,,12,,1.86,25,32,25,15,34,44,35,41,40,33,,38,16,38,7,11
27020,"1ST CHOICE HOME HEALTH CARE, INC","43421 KALIFORNSKY BEACH ROAD, SUITE 4",SOLDOTNA,AK,99669,262,188,9.9,4.9,5.0,0.0,0.0,0.0,0.0,829013,908753,720904,0.0,43,25094,78,81,107,115,73,174,0,0,,,,2.16,28,37,23,14,44,40,28,29,36,40,72,46,12,58,10,13
27022,FRONTIER HOME HEALTH,"3909 ARCTIC BLVD, SUITE 102",ANCHORAGE,AK,99503,402,281,16.7,5.9,6.5,2.1,0.5,1.2,0.5,1642114,1634936,1392397,0.5,91,42111,75,96,185,143,138,200,17,22,,27,,2.36,19,38,21,13,37,53,27,34,44,51,,41,17,50,5,13
27024,HOME BASED SERVICES,4160 TUDOR CENTRE DRIVE,ANCHORAGE,AK,99508,19,16,12.6,9.4,2.6,0.0,0.0,0.6,0.0,70222,56550,48313,0.4,,,70,,,,,,0,0,0,15,,2.42,6,19,19,19,44,69,38,13,31,38,75,44,25,38,13,6
27032,"MAXIM HEALTHCARE SERVICES, INC","711 H STREET, SUITE 100",ANCHORAGE,AK,99501,145,120,15.7,5.1,7.7,1.1,0.1,0.9,1.0,381896,571831,487167,0.6,16,8369,73,48,72,77,43,97,,,,,0,1.98,13,27,17,15,30,48,18,39,45,49,,35,12,63,7,11
