HHRG,HHRG Description,State,Total Episodes,Distinct Beneficiaries,Average HHA Charge Amount,Average HHA Medicare Payment Amount,Average HHA Medicare Standard Payment Amount
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",MS,80,80,2414.00,2303.00,2795.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",MT,31,31,2374.00,2515.00,2791.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",NC,412,412,2131.00,2469.00,2759.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",ND,13,13,3285.00,2213.00,2798.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",NE,54,54,2315.00,2622.00,2725.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",NH,42,42,2553.00,2855.00,2780.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",NJ,128,128,3054.00,3031.00,2808.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",NM,61,60,2767.00,2729.00,2848.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",NV,82,82,2967.00,3107.00,2801.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",NY,167,167,2757.00,2972.00,2790.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",OH,415,413,2328.00,2570.00,2778.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",OK,112,111,2882.00,2397.00,2788.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",OR,56,56,3301.00,2977.00,2792.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",PA,349,349,2962.00,2599.00,2789.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",PR,47,46,1779.00,1482.00,2729.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",RI,43,43,2409.00,2938.00,2796.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",SC,101,101,2381.00,2467.00,2792.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",SD,25,25,2513.00,2468.00,2802.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",TN,81,81,2469.00,2342.00,2751.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",TX,510,507,2731.00,2615.00,2796.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",UT,85,84,2333.00,2605.00,2819.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",VA,275,275,2454.00,2631.00,2786.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",VT,22,22,2306.00,2576.00,2691.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",WA,159,159,3229.00,3010.00,2793.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",WI,99,99,2624.00,2732.00,2786.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",WV,57,57,2247.00,2272.00,2778.00
1AFN,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 4",WY,17,17,1988.00,2734.00,2816.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",AK,11,11,3624.00,3567.00,3134.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",AL,198,196,2880.00,2555.00,3142.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",AR,205,204,3221.00,2643.00,3138.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",AZ,233,233,3140.00,3155.00,3139.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",CA,1061,1052,3476.00,3898.00,3145.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",CO,479,473,2683.00,3134.00,3117.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",CT,350,347,2753.00,3531.00,3123.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",DC,57,57,3417.00,3313.00,3172.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",DE,68,66,3156.00,3199.00,3118.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",FL,1767,1752,2668.00,2870.00,3113.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",GA,365,364,2772.00,2828.00,3127.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",IA,196,194,3399.00,2828.00,3119.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",ID,140,140,3179.00,2746.00,3117.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",IL,1352,1336,3228.00,3106.00,3124.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",IN,674,663,2984.00,2931.00,3125.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",KS,221,221,2793.00,2840.00,3134.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",KY,376,375,2557.00,2748.00,3126.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",LA,219,217,2922.00,2666.00,3137.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",MA,528,521,3099.00,3376.00,3129.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",MD,366,365,2877.00,3117.00,3134.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",ME,96,96,2682.00,2955.00,3115.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",MI,1271,1240,2937.00,2933.00,3116.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",MN,242,240,3192.00,3282.00,3115.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",MO,374,373,2950.00,2762.00,3115.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",MS,206,204,2860.00,2591.00,3134.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",MT,72,69,2978.00,2884.00,3175.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",NC,833,828,2488.00,2785.00,3106.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",ND,27,27,4023.00,2453.00,3084.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",NE,151,151,2670.00,3009.00,3130.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",NH,108,105,2611.00,3168.00,3115.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",NJ,254,254,3154.00,3371.00,3120.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",NM,179,175,2883.00,2918.00,3110.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",NV,171,169,3434.00,3412.00,3077.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",NY,423,419,2968.00,3281.00,3131.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",OH,1196,1189,2666.00,2866.00,3129.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",OK,327,325,3109.00,2701.00,3146.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",OR,142,141,3816.00,3292.00,3136.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",PA,816,811,3323.00,2929.00,3130.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",PR,149,144,2565.00,1656.00,3089.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",RI,111,111,2671.00,3246.00,3112.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",SC,252,252,2944.00,2769.00,3134.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",SD,62,61,2694.00,2780.00,3114.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",TN,293,291,2888.00,2677.00,3132.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",TX,1634,1598,3096.00,2914.00,3132.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",UT,229,229,2661.00,2851.00,3123.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",VA,679,676,2706.00,2967.00,3120.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",VT,58,58,2883.00,3021.00,3031.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",WA,339,336,3896.00,3373.00,3132.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",WI,229,227,3156.00,3099.00,3139.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",WV,135,133,2664.00,2561.00,3120.00
1AFP,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 1,Service Severity Level 5",WY,33,33,3375.00,3067.00,3171.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",AK,109,105,2098.00,2556.00,2197.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",AL,4039,3794,1566.00,1761.00,2178.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",AR,1953,1851,1888.00,1830.00,2189.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",AZ,2527,2442,1677.00,2161.00,2139.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",CA,18272,17555,1951.00,2694.00,2173.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",CO,1517,1489,1482.00,2169.00,2163.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",CT,4200,4023,1505.00,2453.00,2169.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",DC,256,253,1819.00,2229.00,2167.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",DE,836,806,1618.00,2219.00,2174.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",FL,17842,17219,1462.00,1987.00,2145.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",GA,4995,4738,1550.00,1943.00,2166.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",HI,126,125,2090.00,2450.00,2181.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",IA,1924,1869,1490.00,1965.00,2172.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",ID,648,626,1869.00,1893.00,2157.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",IL,11305,10179,1644.00,2183.00,2174.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",IN,2465,2384,1707.00,2011.00,2177.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",KS,1260,1181,1555.00,1940.00,2167.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",KY,2784,2658,1559.00,1898.00,2166.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",LA,3205,2915,1672.00,1861.00,2192.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",MA,7725,7384,1747.00,2382.00,2168.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",MD,3394,3333,1531.00,2118.00,2154.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",ME,1143,1114,1504.00,2054.00,2190.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",MI,7601,7300,1623.00,2018.00,2150.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",MN,2456,2393,1782.00,2269.00,2157.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",MO,2869,2785,1541.00,1934.00,2166.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",MS,3071,2772,1649.00,1822.00,2193.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",MT,295,293,1570.00,1941.00,2166.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",NC,4800,4661,1412.00,1930.00,2148.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",ND,257,250,1960.00,1756.00,2188.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",NE,934,910,1650.00,2074.00,2174.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",NH,1673,1595,1659.00,2224.00,2178.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",NJ,7617,7426,1756.00,2325.00,2167.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",NM,830,796,1688.00,2049.00,2186.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",NV,1810,1713,1820.00,2434.00,2181.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",NY,13441,12938,2120.00,2479.00,2179.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",OH,5481,5192,1692.00,2000.00,2174.00
1AGK,"Early Episode, 0-13 therapies,Clinical Severity Level 1, Functional Severity Level 2,Service Severity Level 1",OK,2196,2027,1722.00,1872.00,2175.00
