Provider ID,Agency Name,Street Address,City,State,Zip Code,Total Episodes (non-LUPA),Distinct Beneficiaries (non-LUPA),Average Number of Total Visits Per Episode (non-LUPA),Average Number of Skilled Nursing Visits Per Episode (non-LUPA),Average Number of PT Visits Per Episode (non-LUPA),Average Number of OT Visits Per Episode (non-LUPA),Average Number of  ST Visits Per Episode (non-LUPA),Average Number of Home Health Aide Visits Per Episode (non-LUPA),Average Number of Medical-Social Visits Per Episode (non-LUPA),Total HHA Charge Amount (non-LUPA),Total HHA Medicare Payment Amount (non-LUPA),Total HHA Medicare Standard Payment Amount (non-LUPA),Outlier Payments as a Percent of Medicare Payment Amount (non-LUPA),Total LUPA Episodes,Total HHA Medicare Payment Amount for LUPAs,Average Age,Male Beneficiaries,Female Beneficiaries,Nondual Beneficiaries,Dual Beneficiaries,White Beneficiaries,Black Beneficiaries,Asian Pacific Islander Beneficiaries,Hispanic Beneficiaries,American Indian or Alaska Native Beneficiaries,Other/ Unknown Beneficiaries,Average HCC Score,Percent of Beneficiaries with Atrial Fibrillation,Percent of Beneficiaries with Alzheimer's,Percent of Beneficiaries with Asthma,Percent of Beneficiaries with Cancer,Percent of Beneficiaries with CHF,Percent of Beneficiaries with Chronic Kidney Disease,Percent of Beneficiaries with COPD,Percent of Beneficiaries with Depression,Percent of Beneficiaries with Diabetes,Percent of Beneficiaries with Hyperlipidemia,Percent of Beneficiaries with Hypertension,Percent of Beneficiaries with IHD,Percent of Beneficiaries with Osteoporosis,Percent of Beneficiaries with RA/OA,Percent of Beneficiaries with Schizophrenia,Percent of Beneficiaries with Stroke
17132,BROOKDALE HOME HEALTH BIRMINGHAM,"1104 2ND AVE EAST, SUITE C",ONEONTA,AL,35121,346,219,22.6,9.8,7.1,3.8,2.2,0.1,0.0,1285768.00,1156975.00,1342932.00,0.1,14,4819.00,86,72,147,,,216,,0,,0,0,1.67,31,52,10,12,38,42,21,39,24,61,,53,34,,11,16
17134,LHC HOMECARE OF SOUTH ALABAMA,700 BRANTLEY STREET,OPP,AL,36467,1614,794,15.1,8.3,4.9,0.9,0.3,0.8,0.0,5105615.00,3778569.00,4788599.00,0.0,142,39581.00,76,285,509,463,331,674,114,0,,0,,1.78,19,32,13,11,41,34,36,28,45,56,,52,11,65,10,17
17135,COMMUNITY HOME CARE,1526 GILMER AVENUE,TALLASSEE,AL,36078,255,188,12.9,7.5,1.8,0.0,0.1,3.6,0.0,438048.00,463624.00,585261.00,0.0,36,11407.00,77,61,127,140,48,136,51,,0,0,,1.78,21,30,4,10,54,51,47,26,41,61,,52,16,52,5,19
17136,RELIABLE HOME HEALTH,435 MEETING AVENUE,GEORGIANA,AL,36033,401,171,15.7,8.1,2.7,0.0,0.0,4.9,0.0,995798.00,726925.00,936951.00,0.0,36,9744.00,76,65,106,84,87,102,66,0,,0,,1.88,13,37,8,13,48,37,38,26,55,49,,53,5,68,7,16
17138,L V STABLER MEMORIAL HOME HEALTH,"104 CAMELLIA AVENUE, SUITE B",GREENVILLE,AL,36037,472,237,17.8,8.0,5.6,1.3,0.0,2.9,0.0,1318683.00,1162067.00,1470711.00,0.0,17,4613.00,77,80,157,146,91,165,71,0,,0,,2.00,23,33,11,9,50,39,34,36,54,52,,55,12,64,7,8
17139,ASSOCIATES HOME HEALTH SERVICES,102 WEST CONECUH AVE,UNION SPRINGS,AL,36089,116,60,23.4,9.9,3.0,1.2,0.0,9.3,0.0,338268.00,251870.00,316757.00,0.5,,,80,20,40,29,31,15,44,0,0,,,2.41,13,43,13,12,60,53,45,18,67,60,,67,7,68,15,10
17140,THE HOSPITAL HOME HEALTH,54 ROY BEALL DRIVE,LUVERNE,AL,36049,155,111,16.3,6.8,5.4,0.0,0.0,4.1,0.0,247882.00,338583.00,428250.00,0.0,19,5038.00,79,28,83,65,46,95,16,0,0,0,0,1.65,15,29,5,13,39,30,35,36,34,39,,55,18,70,13,10
17142,"ATMORE COMMUNITY HOME CARE, LLC","121 LINDBERG AVENUE, SUITE C",ATMORE,AL,36502,800,336,16.0,10.0,2.1,0.0,0.1,3.6,0.3,1678551.00,1498169.00,1879953.00,0.7,53,15506.00,75,135,201,211,125,207,105,0,0,24,0,1.91,18,31,10,14,47,42,34,26,51,57,,67,7,59,4,13
17143,D W MCMILLAN HOME HEALTH,114 W JACKSON STREET,BREWTON,AL,36426,937,377,14.6,8.6,5.0,0.1,0.3,0.6,0.0,2785149.00,2065893.00,2631110.00,0.0,73,20939.00,76,128,249,243,134,265,108,0,,,,1.68,22,32,13,16,41,36,34,27,43,47,,58,13,68,10,9
17145,ST VINCENTS HOME HEALTH OF ST CLAIR COUNTY,"2401 STEMLEY BRIDGE ROAD, SUITE 7",PELL CITY,AL,35128,775,488,18.2,9.3,5.3,1.4,0.2,1.9,0.2,1994141.00,2059890.00,2443057.00,0.0,71,22722.00,75,180,308,413,75,448,35,0,,0,,2.03,24,29,18,16,47,40,41,40,45,67,,59,13,57,9,11
17146,NORTHWEST HOME HEALTH,"711 HOSPITAL DRIVE NE, PO BOX 1147",RUSSELLVILLE,AL,35653,250,150,17.2,7.3,4.5,0.0,0.0,5.5,0.0,860836.00,529796.00,674693.00,0.0,,,74,52,98,85,65,135,11,,0,0,,1.63,12,21,7,11,42,38,47,44,42,59,,52,8,59,5,13
17147,SOUTHERN HOME HEALTH SERVICES,"30 SAMFORD AVENUE, UNIT 36-D",OPELIKA,AL,36801,413,203,19.1,9.3,3.2,1.2,0.7,4.8,0.0,1102908.00,959660.00,1156879.00,2.2,18,5230.00,75,69,134,125,78,133,66,,,0,,1.99,15,25,11,16,38,44,32,25,42,56,,57,11,52,2,14
17148,THOMAS HOME HEALTH,"7530 PARKER ROAD, SUITE 200",FAIRHOPE,AL,36532,1001,527,15.9,7.5,6.0,1.7,0.3,0.4,0.0,3323370.00,2515770.00,3177173.00,0.0,102,28716.00,78,231,296,469,58,485,28,,,,,1.88,29,30,14,14,41,40,28,29,40,61,,63,13,58,4,12
17149,ST VINCENT'S HOME HEALTH OF JEFFERSON COUNTY,"1400 URBAN CENTER DRIVE, SUITE 240",HOOVER,AL,35242,1940,1335,17.7,8.6,5.4,1.8,0.3,1.3,0.3,4967641.00,5311585.00,6238489.00,0.0,168,58573.00,77,476,859,1160,175,1039,282,,,0,,2.00,21,33,13,13,40,47,27,39,42,63,,53,16,59,9,14
17151,GENTIVA HEALTH SERVICES,1328 GREENBRIER-DEAR ROAD,ANNISTON,AL,36207,879,492,17.9,7.6,6.9,1.2,0.2,1.9,0.2,2899006.00,2263188.00,2893354.00,0.2,83,21477.00,75,169,323,357,135,409,79,0,,0,,2.02,20,31,11,12,48,41,40,30,47,61,,61,12,66,5,13
17152,GENTIVA HEALTH SERVICES,1025 FORT WILLIAMS,SYLACAUGA,AL,35150,363,206,22.9,7.4,9.2,1.1,0.3,5.0,0.0,1399632.00,1077482.00,1339687.00,1.0,17,4382.00,72,69,137,147,59,163,40,,,0,0,1.98,17,26,9,10,37,47,27,33,46,60,,54,8,57,9,14
17153,COMFORT CARE HOME HEALTH,1249 5TH STREET SOUTHWEST,ALABASTER,AL,35007,1934,1261,15.3,8.6,3.7,1.4,0.7,0.6,0.2,4732688.00,4894706.00,5701828.00,0.0,231,75515.00,75,506,755,1005,256,866,386,,,,,2.37,20,38,11,15,43,53,29,42,46,60,,54,15,52,12,13
17154,AMEDISYS HOME HEALTH,"4735 NORREL DRIVE, SUITE 125",TRUSSVILLE,AL,35173,413,311,17.7,7.8,5.6,2.3,0.7,1.1,0.3,1248063.00,1143359.00,1337912.00,0.1,44,13739.00,75,112,199,261,50,245,61,0,,0,,2.07,18,30,11,14,38,50,25,39,47,65,,54,13,60,10,13
17155,ALACARE HOME HEALTH & HOSPICE (MOBILE),"1201 MONTLIMAR DRIVE, SUITE 700",MOBILE,AL,36609,399,237,15.2,8.5,3.3,1.8,0.3,1.1,0.1,936934.00,935336.00,1172935.00,0.0,56,14991.00,76,93,144,191,46,156,81,0,0,0,0,2.06,25,34,12,14,45,46,35,35,46,62,,56,10,57,7,8
17156,BAPTIST CITIZENS HOME HEALTH CARE,604 STONE AVENUE,TALLADEGA,AL,35160,304,177,21.5,10.0,7.3,0.0,0.1,3.8,0.2,972257.00,781460.00,985499.00,0.0,,,75,50,127,118,59,127,48,0,,0,,1.96,18,30,22,15,42,45,40,35,48,65,,50,12,51,6,18
17157,AMEDISYS HOME HEALTH OF OPELIKA,"3320 SKYWAY DRIVE, SUITE 804",OPELIKA,AL,36801,572,387,16.2,7.0,3.2,2.1,0.9,2.0,1.1,1518889.00,1366384.00,1675008.00,0.0,47,14547.00,78,142,245,267,120,248,132,,,0,,1.85,20,33,8,13,45,36,29,26,47,58,,57,13,62,7,12
17158,AMEDISYS HOME HEALTH OF FORT PAYNE,501 GREENHILL BLVD SUITE 150,FORT PAYNE,AL,35967,984,496,18.0,8.9,5.1,1.9,0.8,1.2,0.1,2933463.00,2526945.00,3207363.00,0.0,48,12170.00,76,186,310,339,157,476,17,,,0,0,1.92,18,32,9,13,48,38,41,39,42,59,,58,13,64,13,13
17159,AMEDISYS HOME HEALTH OF OZARK,2560 COUNTY ROAD 112,DOTHAN,AL,36303,590,375,15.6,8.0,5.6,0.0,0.6,1.2,0.1,1498204.00,1374798.00,1774576.00,0.0,73,21206.00,76,141,234,250,125,292,79,,,,,1.91,24,33,12,15,43,50,34,34,48,66,,59,18,65,12,13
17160,CARESOUTH HOMECARE PROFESSIONALS,"2002 35TH STREET, SUITE D",VALLEY,AL,36854,327,171,14.8,6.7,5.2,2.0,0.4,0.4,0.1,846983.00,872113.00,1080945.00,0.0,15,4411.00,73,76,95,119,52,130,40,,0,0,,1.87,19,30,16,12,43,36,37,26,49,58,,57,15,51,6,16
17161,GENTIVA HEALTH SERVICES,"185 CHATEAU DRIVE, SW, SUITE 102",HUNTSVILLE,AL,35801,1437,818,20.1,7.7,7.0,2.5,0.7,2.1,0.1,5320782.00,4371127.00,5057297.00,0.3,103,34038.00,79,284,534,669,149,675,125,,,0,,2.03,22,40,9,14,39,50,29,33,41,58,,45,16,62,7,16
17163,AMEDISYS HOME HEALTH OF MONROEVILLE,15 MAYFIELD STREET,MONROEVILLE,AL,36460,447,250,15.3,7.8,4.2,0.0,0.9,2.2,0.2,1091948.00,994130.00,1254523.00,0.0,37,10869.00,74,104,146,153,97,131,117,,0,,0,1.73,14,28,8,13,43,33,34,21,54,50,,45,9,66,6,14
17164,GENTIVA HEALTH SERVICES,2740 HEADLAND AVE,DOTHAN,AL,36303,1267,795,19.3,7.7,7.7,1.7,0.3,1.9,0.0,4334209.00,3389153.00,4464495.00,0.1,107,29245.00,76,301,494,561,234,619,168,,,0,,1.93,21,32,11,16,37,47,30,33,45,68,,57,20,67,10,16
17165,AMEDISYS HOME HEALTH OF FLORENCE,"412 S COURT STREET, SUITE 403",FLORENCE,AL,35630,1346,673,17.5,7.3,5.8,1.9,0.3,1.8,0.4,3846651.00,3392011.00,4215692.00,0.0,83,24414.00,76,229,444,477,196,593,76,0,,0,,1.86,19,39,10,11,38,36,34,40,44,66,,51,14,60,12,11
17166,GENTIVA HEALTH SERVICES,118 6TH STREET SOUTH,CLANTON,AL,35045,376,228,20.1,5.7,7.8,2.3,0.6,3.7,0.0,1295660.00,1157573.00,1362386.00,0.0,41,14117.00,77,72,156,204,24,204,22,,,0,0,2.08,21,27,11,18,39,46,27,30,44,66,,57,17,58,7,16
17167,GENTIVA HEALTH SERVICES,3319 DR JOHN HAYNES DRIVE SUITE 4,PELL CITY,AL,35125,218,157,19.8,6.1,9.0,3.1,0.4,1.2,0.1,799374.00,706531.00,836646.00,0.0,17,5480.00,76,62,95,132,25,142,15,0,0,0,0,2.22,25,35,15,12,55,49,38,42,40,50,,57,11,58,10,19
17168,GENTIVA HEALTH SERVICES,824 WESTERN AMERICA DRIVE,MOBILE,AL,36609,1211,798,17.9,7.7,6.3,1.9,0.3,1.5,0.2,3931651.00,3163079.00,3982021.00,0.1,109,30652.00,77,262,536,675,123,601,184,,,0,,1.92,22,38,11,12,41,42,29,23,45,62,,54,15,54,6,13
17169,CV HOME HEALTH SERVICES,17035 HWY 11 NORTH,VANCE,AL,35490,78,26,18.2,10.4,1.8,0.8,0.2,5.1,0.0,151933.00,167966.00,194869.00,0.0,14,4946.00,69,,,15,11,,17,0,,0,0,3.51,15,42,12,4,38,62,23,50,65,73,,50,4,31,12,23
17170,GENTIVA HEALTH SERVICES,1458 JONES DAIRY ROAD SUITE 100,JASPER,AL,35501,624,401,17.9,5.7,7.7,2.8,0.4,1.2,0.1,2099303.00,1938060.00,2282380.00,0.6,80,23108.00,78,134,267,324,77,382,14,0,,0,,1.84,18,40,8,9,45,52,32,33,44,62,,52,22,59,12,13
17171,GENTIVA HEALTH SERVICES,1217 CULLMAN SHOPPING CENTER NW,CULLMAN,AL,35055,572,320,17.4,7.3,7.4,1.2,0.6,0.9,0.1,1853022.00,1529988.00,1936942.00,0.0,62,16076.00,78,123,197,257,63,317,,,,0,0,1.96,21,36,9,10,53,46,31,38,44,62,,53,17,55,11,13
17172,"WOODLAND HOME HEALTH SERVICES CRMC, LLC",2035 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,323,260,16.3,7.7,4.8,2.1,0.3,1.3,0.1,825351.00,763055.00,970062.00,0.0,42,12667.00,75,101,159,195,65,252,,0,0,0,,1.81,20,32,10,11,41,41,37,41,45,64,,47,12,61,9,12
17174,ULTRA CARE OF ETOWAH COUNTY,"100 MEDICAL CENTER DRIVE, SUITE 306",GADSDEN,AL,35903,268,148,16.5,8.4,3.9,2.4,0.3,1.4,0.1,692600.00,681450.00,824639.00,0.0,24,7190.00,76,58,90,102,46,128,19,0,,0,,2.02,20,45,12,16,52,53,41,45,45,59,,66,12,68,15,9
17175,BROOKWOOD HOME HEALTH LLC,525 BROOKWOOD BLVD,HOMEWOOD,AL,35209,241,206,13.5,6.4,6.1,0.2,0.5,0.2,0.1,649599.00,606000.00,703651.00,0.1,51,18459.00,76,77,129,184,22,163,40,,0,0,,1.94,25,23,8,17,49,49,28,33,46,72,,57,19,59,7,17
17176,ACE HOME HEALTH CARE,"7017 WALL TRIANA HIGHWAY, SUITE C",MADISON,AL,35757,249,183,18.3,7.8,6.2,2.2,0.3,1.7,0.1,988804.00,716632.00,830389.00,0.0,48,16519.00,73,78,105,129,54,112,67,0,,0,,2.02,17,26,19,10,36,48,34,32,47,64,,43,12,58,7,16
17177,"SHOALS HOME SERVICES, LLC",1114 BRADSHAW DRIVE,FLORENCE,AL,35630,190,125,18.3,8.0,5.4,2.1,0.1,2.3,0.5,523174.00,475661.00,587577.00,0.0,,,78,36,89,97,28,105,19,0,,0,,1.44,21,28,11,14,30,36,33,31,43,65,,49,15,62,4,9
17300,AMEDISYS HOME HEALTH OF TUSCALOOSA,"1300  MCFARLAND BOULEVARD NORTHEAST, SUITE 320",TUSCALOOSA,AL,35406,3083,1603,19.2,7.4,6.6,1.8,0.8,2.4,0.2,9686299.00,9037806.00,10606357.00,0.0,433,128995.00,77,558,1045,1190,413,1313,282,,,0,,1.98,20,39,14,15,40,43,32,39,46,64,,48,13,70,13,13
17305,AMEDISYS HOME HEALTH OF ANNISTON,"171 TOWN CENTER DR, SUITE MPS-4",ANNISTON,AL,36205,4406,2371,18.5,7.8,5.0,2.8,0.7,1.7,0.5,13419788.00,11741302.00,14636573.00,0.0,431,120788.00,77,778,1593,1647,724,1936,410,,,,,2.03,19,39,11,11,48,42,39,33,47,60,,60,10,65,12,12
17307,GENTIVA HEALTH SERVICES,"5009 RIVER CHASE DRIVE, BLDG 100, SUITE D",PHENIX CITY,AL,36867,473,323,17.3,7.0,6.6,1.6,0.2,1.9,0.1,1231179.00,1257133.00,1533893.00,0.1,72,21053.00,74,121,202,234,89,223,94,,,0,,2.11,20,27,11,14,41,46,35,32,53,66,,55,12,57,11,16
17319,AMEDISYS HOME HEALTH OF MONTGOMERY,"300 INTERSTATE PARK DRIVE, SUITE 324",MONTGOMERY,AL,36109,1945,1193,16.5,5.8,5.1,2.3,0.9,2.2,0.2,5356203.00,5018119.00,6255787.00,0.0,267,71715.00,79,394,799,1014,179,943,242,,,0,,2.07,22,44,9,13,44,40,29,38,42,56,,50,17,70,16,17
17320,AMEDISYS HOME HEALTH OF SELMA,108 EXECUTIVE PARK LANE,SELMA,AL,36701,2693,1516,14.9,8.0,3.6,1.0,0.5,1.6,0.1,6371546.00,6295575.00,7871900.00,0.0,254,70541.00,75,547,969,840,676,615,895,0,,,,2.13,15,33,11,11,54,42,30,23,54,59,,58,6,66,10,14
17323,MONROE CO HOSP PROGRESSIVE HOM,DR WOODROW EDDINS MED DR-P.O. 886,MONROEVILLE,AL,36461,980,309,20.9,10.3,1.9,1.6,0.0,7.1,0.0,2134329.00,1893286.00,2362762.00,1.0,36,10373.00,77,105,204,197,112,191,114,,0,,,1.71,18,32,6,14,40,38,28,18,48,56,,46,6,58,7,11
17324,ALACARE HOME HEALTH AND HOSPICE,824 HIGHWAY 231 SOUTH,TROY,AL,36081,4761,2648,16.7,8.4,4.3,0.8,0.4,2.8,0.2,11604151.00,10783545.00,13688330.00,0.0,458,126603.00,76,958,1690,1851,797,1812,813,,,,11,2.15,19,31,12,13,43,45,33,34,47,62,,55,16,58,9,14
17326,ALACARE HOME HEALTH & HOSPICE,"1690 BELTLINE ROAD, SUITE B",DECATUR,AL,35601,4597,2389,18.7,9.0,4.9,1.2,0.4,3.1,0.1,12426728.00,11208676.00,13930776.00,0.3,383,109410.00,76,966,1423,1733,656,2094,267,11,,,,2.13,19,31,14,15,44,47,37,39,47,62,,52,14,65,8,12
17327,AMEDISYS HOME HEALTH OF WALKER,100 HIGHWAY 78 WEST,JASPER,AL,35501,500,354,18.6,8.3,5.8,1.6,0.8,1.7,0.4,1537394.00,1335401.00,1595546.00,0.0,67,20462.00,75,124,230,247,107,334,16,0,,0,,2.00,20,38,8,12,51,53,37,38,44,64,,58,18,57,16,14
17328,AMEDISYS HOME HEALTH OF BREWTON,2554 DOUGLAS AVENUE,BREWTON,AL,36426,712,342,15.8,7.7,3.1,2.5,0.3,2.1,0.0,1790824.00,1667219.00,2106417.00,0.1,68,18415.00,76,100,242,221,121,261,78,0,0,,,1.78,18,36,8,15,37,31,32,24,45,53,,54,13,72,6,8
17801,AUTAUGA COUNTY HOME CARE,219 NORTH COURT STREET,PRATTVILLE,AL,36067,35,14,11.9,6.0,0.6,0.0,0.0,6.4,0.0,77734.00,67438.00,83820.00,0.0,,,71,,,,,,,0,0,0,0,1.75,7,14,7,7,43,14,50,36,57,50,,43,7,50,0,7
17803,BARBOUR COUNTY HOME CARE,39 BROWDER STREET,CLAYTON,AL,36016,135,69,11.4,6.6,2.0,0.0,0.0,3.6,0.0,315609.00,268736.00,337492.00,0.0,13,2574.00,78,28,41,24,45,29,40,0,0,0,0,2.16,12,33,7,12,52,54,26,28,59,71,,52,12,52,12,13
17812,MARENGO COUNTY HOME CARE AGENCY,303 INDUSTRIAL DRIVE,LINDEN,AL,36748,120,44,9.8,5.9,0.2,0.0,0.0,5.8,0.0,249664.00,210838.00,264131.00,0.0,21,4899.00,80,11,33,13,31,13,31,0,0,0,0,1.61,14,18,9,16,43,41,23,16,61,52,,36,2,59,5,5
17816,COFFEE COUNTY HOME CARE,2841 NEAL METCALF ROAD,ENTERPRISE,AL,36330,152,87,13.3,7.0,2.6,0.0,0.0,4.1,0.0,395791.00,308088.00,391088.00,0.0,20,4326.00,74,23,64,39,48,57,29,,0,0,,1.83,14,31,20,18,34,25,43,28,45,61,,46,9,59,15,5
17817,NORTHWEST ALABAMA REGIONAL HOME CARE AGENCY,1000 SOUTH JACKSON HIGHWAY,SHEFFIELD,AL,35660,191,97,11.6,5.8,3.4,0.0,0.0,3.9,0.0,457051.00,416330.00,515941.00,0.0,,,72,31,66,34,63,82,15,0,0,0,0,2.13,21,26,14,12,53,43,33,51,49,72,,54,12,60,9,8
17818,CONECUH COUNTY HOME CARE,102 WILD AVENUE,EVERGREEN,AL,36401,116,61,10.0,5.7,2.0,0.0,0.0,2.9,0.0,238506.00,243161.00,305971.00,0.0,,,73,15,46,18,43,25,36,0,0,0,0,1.92,8,23,2,5,49,33,36,26,54,51,,49,10,72,5,11
17824,DALLAS COUNTY HOME CARE,100 SAMUEL O. MOSLEY DR,SELMA,AL,36701,80,61,6.7,4.9,0.4,0.0,0.0,1.4,0.2,116457.00,140816.00,177572.00,0.0,26,7891.00,76,20,41,11,50,,54,,0,0,,2.32,13,41,18,13,,51,36,23,59,74,,,0,59,16,16
17825,DEKALB COUNTY HOME CARE,2401 CALVIN DRIVE SOUTHWEST,FORT PAYNE,AL,35967,285,123,10.7,5.3,2.1,0.0,0.0,4.6,0.2,622158.00,554492.00,705290.00,0.0,19,5261.00,74,37,86,54,69,116,,0,0,0,,1.66,15,37,13,7,47,41,48,56,46,56,,52,11,62,17,8
17828,ETOWAH COUNTY HOME CARE,709 EAST BROAD STREET,GADSDEN,AL,35903,125,76,9.5,5.0,3.4,0.0,0.0,2.0,0.1,257950.00,276363.00,331387.00,0.0,11,3406.00,71,32,44,35,41,61,14,,0,0,,1.61,16,24,9,8,45,38,36,51,49,55,,54,14,55,16,12
17831,GENEVA COUNTY HOME CARE,300 COUNTY ROAD 41,HARTFORD,AL,36344,103,66,12.5,7.2,3.0,0.0,0.0,2.4,0.0,261756.00,202293.00,266218.00,0.0,,,72,18,48,16,50,54,,,,0,0,1.60,15,35,11,12,42,52,41,39,47,65,,59,32,73,8,14
17835,HOUSTON COUNTY HOME CARE,1781 E COTTONWOOD ROAD,DOTHAN,AL,36302,167,95,13.5,7.5,2.9,0.0,0.0,3.7,0.0,455091.00,345752.00,446538.00,0.0,13,2536.00,72,28,67,16,79,36,59,0,0,0,0,2.39,14,31,15,6,47,52,29,26,63,69,,44,16,59,9,15
17836,JACKSON COUNTY HOME CARE,204 LIBERTY LANE,SCOTTSBORO,AL,35769,64,44,11.6,6.5,3.4,0.0,0.0,2.0,0.2,159445.00,137778.00,177850.00,0.0,15,3874.00,73,19,25,17,27,43,,0,0,0,,2.16,32,23,25,16,55,50,50,43,52,61,,61,11,57,9,11
17847,MARION COUNTY HOME CARE,"2448 MILITARY STREET, SOUTH",HAMILTON,AL,35570,307,151,11.6,5.6,3.0,0.0,0.0,4.1,0.0,707411.00,664870.00,841939.00,0.0,47,10426.00,75,51,100,80,71,146,,0,0,0,,1.59,15,28,9,8,38,36,44,44,50,69,,46,20,58,7,12
17848,MARSHALL COUNTY HOME CARE,150 JUDY SMITH DRIVE,GUNTERSVILLE,AL,35976,287,95,11.6,5.2,0.9,0.0,0.0,7.3,0.2,647741.00,553262.00,704562.00,0.0,33,7489.00,74,33,62,44,51,93,0,,,0,0,2.14,23,35,11,8,47,39,35,53,47,49,,51,16,64,9,14
17850,MONROE COUNTY HOME CARE,416 AGRICULTURE DRIVE,MONROEVILLE,AL,36460,142,97,11.3,5.7,4.2,0.0,0.0,1.5,0.0,324974.00,321717.00,407845.00,0.0,,,75,35,62,36,61,50,46,0,,0,,1.41,11,26,12,9,37,33,25,28,48,49,,45,1,52,11,12
17851,MONTGOMERY COUNTY HOME CARE,3060 MOBILE HIGHWAY,MONTGOMERY,AL,36108,31,12,9.5,5.6,0.2,0.0,0.0,5.1,0.0,75722.00,60294.00,75512.00,0.0,,,68,,,,,,,0,0,0,0,3.17,8,42,17,0,17,33,25,25,50,42,67,25,17,25,17,8
17856,RANDOLPH COUNTY HOME CARE,320 MAIN STREET,ROANOKE,AL,36274,217,146,9.7,4.7,3.1,0.2,0.1,1.9,0.2,435309.00,456766.00,581235.00,0.0,24,5305.00,77,54,92,74,72,105,40,0,,0,,2.20,22,32,10,8,50,49,38,32,49,63,,62,9,60,6,14
17861,TALLADEGA COUNTY HOME CARE AGENCY,311 NORTH ELM AVENUE,SYLACAUGA,AL,35150,144,63,11.2,5.6,2.3,0.0,0.0,4.3,0.1,325250.00,302795.00,380349.00,0.0,14,3540.00,74,12,51,,,24,39,0,0,0,0,2.39,8,27,16,8,49,49,41,29,68,51,,57,5,70,6,16
17863,TUSCALOOSA COUNTY HOME CARE,2350 HARGROVE ROAD EAST,TUSCALOOSA,AL,35405,87,48,13.6,6.6,2.1,0.0,0.0,6.0,0.0,224649.00,200389.00,230187.00,0.0,16,4103.00,71,21,27,,,14,34,0,0,0,0,1.74,2,38,19,0,40,33,42,23,65,60,,29,6,48,4,17
17865,WASHINGTON COUNTY HOME CARE,14900 SAINT STEPHENS AVENUE,CHATOM,AL,36518,102,63,11.1,7.2,2.3,0.0,0.0,1.9,0.0,242828.00,221677.00,278382.00,0.0,11,2683.00,73,20,43,23,40,31,32,0,0,0,0,2.16,11,30,3,14,40,35,21,19,48,44,,46,3,48,2,14
17867,WINSTON COUNTY HOME CARE,110 LEGION ROAD,DOUBLE SPRINGS,AL,35553,197,98,12.1,5.6,3.9,0.0,0.0,3.7,0.0,477307.00,452483.00,568281.00,0.0,14,2972.00,76,31,67,40,58,98,0,0,0,0,0,1.59,12,29,11,6,50,29,58,42,45,67,,61,19,64,6,12
17872,LAMAR COUNTY HOME CARE,300 SPRINGFIELD ROAD,VERNON,AL,35592,121,89,11.4,6.4,3.9,0.0,0.0,1.4,0.1,291993.00,270466.00,341167.00,0.0,11,2985.00,73,33,56,47,42,69,19,0,0,,,2.02,15,25,21,13,43,46,42,27,45,49,,46,9,67,10,11
17873,MORGAN COUNTY HOME CARE AGENCY,"201 GORDON DRIVE SE, SUITE 107",DECATUR,AL,35601,100,46,13.1,7.3,3.9,0.0,0.0,3.1,0.1,283061.00,215438.00,279452.00,0.7,20,4456.00,71,14,32,22,24,38,,0,0,0,,2.28,13,17,7,20,43,33,24,30,50,43,,37,17,57,4,7
17874,LIMESTONE COUNTY HOME CARE,20371 CLYDE MABRY DRIVE,ATHENS,AL,35611,634,308,12.9,6.6,3.7,0.0,0.0,3.6,0.1,1681582.00,1471446.00,1706979.00,0.0,131,31414.00,76,86,222,173,135,275,30,,,0,0,1.91,18,30,12,14,43,44,31,37,48,64,,46,24,62,7,12
17875,CULLMAN COUNTY HOME CARE,601 LOGAN AVENUE SW,CULLMAN,AL,35055,97,44,12.3,5.5,2.4,0.0,0.0,5.3,0.1,223775.00,189914.00,240310.00,0.0,11,3037.00,71,15,29,19,25,43,,0,0,0,,1.78,20,16,11,5,55,39,50,45,55,61,,39,20,57,9,7
17876,LAWRENCE COUNTY HOME CARE,"13299 ALABAMA HIGHWAY 157, P O BOX 308",MOULTON,AL,35650,366,127,11.3,5.8,1.5,0.0,0.0,5.2,0.2,823616.00,701821.00,912344.00,0.1,74,14477.00,73,49,78,46,81,103,23,0,,0,,1.64,12,23,14,9,48,41,40,54,51,72,,54,7,64,9,10
27001,PROVIDENCE IN HOME SERVICES,"4001 DALE STREET, SUITE 101",ANCHORAGE,AK,99508,663,595,13.1,4.6,5.5,2.1,0.2,0.4,0.4,2693510.00,2330975.00,2017211.00,0.6,103,49453.00,75,185,410,407,188,486,28,32,21,17,11,1.74,19,23,14,13,30,40,23,37,37,51,,39,17,61,4,10
27002,HOSPICE & HOME CARE OF JUNEAU,419 SIXTH STREET,JUNEAU,AK,99801,99,78,15.4,7.3,4.5,1.1,0.1,1.9,0.6,270961.00,343983.00,261256.00,1.4,27,15069.00,78,27,51,50,28,57,0,,0,16,,1.87,17,31,13,13,37,27,22,22,41,41,72,24,18,28,4,10
